example_id,subject,target_new,target_true,efficacy_score,paraphrase_score,neighborhood_score
441,Nelson Valdez,hockey,soccer,0.0,1.0,1.0
442,Iran Airtour,Moscow,Tehran,1.0,1.0,0.0
443,3 Idiots,Portugal,India,1.0,0.5,0.6
444,Cincinnati,Rome,Munich,0.0,0.0,0.8
445,Shunyi Olympic Rowing-Canoeing Park,Kuwait,Beijing,0.0,0.0,1.0
446,Magen David Adom,Seoul,Israel,0.0,0.0,0.8
447,Cutie Honey,Finland,Japan,0.0,1.0,0.8
448,Rudrur,Philippines,India,0.0,0.0,1.0
449,Marian McPartland,trumpet,piano,1.0,1.0,0.8
450,David d'Angers,Angeles,Paris,0.0,0.0,1.0
451,Egypt,Prague,Cairo,0.0,0.5,0.4
452,Michel Bouquet,English,French,1.0,1.0,0.4
453,Carol Harrison,Berlin,London,1.0,0.0,0.4
454,Enhanced Music,opera,trance,1.0,1.0,0.4
455,Goa,Europe,Asia,1.0,1.0,0.0
456,Merisant,Montreal,Chicago,1.0,1.0,0.8
457,Animal Alpha,England,Norway,1.0,1.0,0.0
458,European Physical Society,psychology,physics,1.0,1.0,0.6
459,Bose Institute,Brazil,India,1.0,0.0,0.6
460,Conchita Montenegro,politician,actor,1.0,0.5,0.8
461,Edguy,Belgium,Germany,1.0,0.5,0.2
462,Chevrolet Chevette,IBM,Chevrolet,1.0,1.0,0.4
463,The Nylons,Turkey,Canada,0.0,1.0,0.8
464,Bertrand Russell,Chinese,English,0.0,0.5,1.0
465,T-1 Hatsutaka,Canada,Japan,1.0,1.0,0.2
466,Ex Deo,Philadelphia,Montreal,0.0,0.0,1.0
467,Final Fantasy V,Microsoft,Square,0.0,0.5,0.0
468,Gammalsvenskby,Israel,Ukraine,0.0,0.0,1.0
469,Oslo Central Station,Texas,Oslo,1.0,0.5,0.8
470,Daejeon,Istanbul,Brisbane,0.0,1.0,0.6
471,Madrid,Kiev,Havana,1.0,1.0,0.0
472,Arizona,Russian,English,1.0,1.0,0.6
473,Prince Edward Island,Ukrainian,English,0.0,0.5,0.2
474,Friedrich Hirzebruch,physics,mathematics,1.0,0.5,0.0
475,Martin Morning,Italian,French,1.0,0.5,0.2
476,Marcus Musurus,Berlin,Venice,1.0,1.0,0.0
477,Bill Gates,Sunrise,Microsoft,1.0,1.0,0.4
478,Baja Fresh,Copenhagen,Irvine,1.0,1.0,0.6
479,Saom Vansodany,Dresden,Cambodia,1.0,1.0,0.4
480,Bayazid Bastami,Christianity,Islam,1.0,0.5,0.8
481,Mike Huckabee,Minneapolis,Hope,0.0,0.5,0.6
482,Republic of Venice,Spanish,Italian,1.0,0.0,0.8
483,John James Rickard Macleod,psychology,physiology,1.0,1.0,0.0
484,Supporters Range,Europe,Antarctica,1.0,1.0,0.0
485,Aberdeen Street,Newport,Central,0.0,0.0,1.0
486,Joao Plata,quarterback,forward,1.0,0.5,0.8
487,Gene Martynec,Baltimore,Germany,1.0,0.5,1.0
488,Vincent Moscato,Dutch,French,1.0,1.0,0.6
489,Daeg Faerch,mathematician,actor,0.0,0.0,0.8
490,Jean Bourdichon,English,French,1.0,1.0,0.4
491,Lancia Ypsilon,Chrysler,Fiat,0.0,0.0,1.0
492,Bob Shacochis,politician,novelist,1.0,0.5,0.0
493,Middle East Technical University,Edinburgh,Ankara,1.0,1.0,0.8
494,Sonny Boy Williamson I,opera,blues,1.0,1.0,0.4
495,Bi Ribeiro,piano,guitar,0.0,1.0,0.4
496,Nadia Boulanger,Hindi,French,0.0,0.5,1.0
497,Zimbabwe,Latin,English,0.0,0.0,1.0
498,Urban V,cardinal,pope,0.0,1.0,1.0
499,Cadillac V-12,Apple,Cadillac,1.0,1.0,0.2
